"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: bufferSize","Param: charset","Param: sizeInMb"
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"1,297861","0,007790","s/op",131072,ISO-8859-1,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"6,289926","0,140400","s/op",131072,ISO-8859-1,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"11,973740","0,341014","s/op",131072,ISO-8859-1,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"0,294508","0,001872","s/op",131072,US-ASCII,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"1,732722","1,440546","s/op",131072,US-ASCII,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"13,388517","0,626622","s/op",131072,US-ASCII,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"26,734275","1,141115","s/op",131072,US-ASCII,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"0,288658","0,010736","s/op",1048576,UTF-8,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"1,909675","0,071792","s/op",1048576,UTF-8,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"9,004193","0,099362","s/op",1048576,UTF-8,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"18,842470","0,362138","s/op",1048576,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"0,142118","0,007761","s/op",1048576,ISO-8859-1,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"1,265851","0,013682","s/op",1048576,ISO-8859-1,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"5,966665","0,105618","s/op",1048576,ISO-8859-1,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"11,874537","0,092950","s/op",1048576,ISO-8859-1,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"0,303689","0,002329","s/op",1048576,US-ASCII,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"2,623064","0,052247","s/op",1048576,US-ASCII,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"13,686810","0,429360","s/op",1048576,US-ASCII,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"26,551190","1,013600","s/op",1048576,US-ASCII,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"0,347487","0,033766","s/op",4194304,UTF-8,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"1,852648","0,317235","s/op",4194304,UTF-8,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"9,450641","0,162765","s/op",4194304,UTF-8,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"20,276189","1,479520","s/op",4194304,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"0,184435","0,021936","s/op",4194304,ISO-8859-1,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"1,411740","0,019209","s/op",4194304,ISO-8859-1,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"6,454904","0,237108","s/op",4194304,ISO-8859-1,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"13,675107","0,120479","s/op",4194304,ISO-8859-1,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"0,277603","0,096183","s/op",4194304,US-ASCII,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"1,132128","0,100066","s/op",4194304,US-ASCII,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"5,102489","0,114221","s/op",4194304,US-ASCII,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"27,589341","0,216240","s/op",4194304,US-ASCII,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"0,371757","0,047220","s/op",16777216,UTF-8,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"2,185385","0,101344","s/op",16777216,UTF-8,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"10,306207","0,162575","s/op",16777216,UTF-8,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"20,926809","1,097337","s/op",16777216,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"0,259945","0,075743","s/op",16777216,ISO-8859-1,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"1,595132","0,098466","s/op",16777216,ISO-8859-1,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"7,252935","0,160088","s/op",16777216,ISO-8859-1,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"14,335078","0,269622","s/op",16777216,ISO-8859-1,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"0,203047","0,035041","s/op",16777216,US-ASCII,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"1,337174","0,096855","s/op",16777216,US-ASCII,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"6,005566","0,210637","s/op",16777216,US-ASCII,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"11,648331","0,259693","s/op",16777216,US-ASCII,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"0,473330","0,077795","s/op",33554432,UTF-8,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"2,169448","0,158427","s/op",33554432,UTF-8,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"10,747732","0,220107","s/op",33554432,UTF-8,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"20,664304","1,195465","s/op",33554432,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"0,347804","0,126057","s/op",33554432,ISO-8859-1,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"1,647437","0,048017","s/op",33554432,ISO-8859-1,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"7,493181","0,211656","s/op",33554432,ISO-8859-1,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"14,747999","0,333002","s/op",33554432,ISO-8859-1,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"0,313748","0,134470","s/op",33554432,US-ASCII,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"1,351627","0,071374","s/op",33554432,US-ASCII,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"6,164366","0,220072","s/op",33554432,US-ASCII,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_ChannelInputStream","ss",1,10,"12,062149","0,257214","s/op",33554432,US-ASCII,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"0,250132","0,019256","s/op",1024,UTF-8,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"1,953093","0,117037","s/op",1024,UTF-8,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"9,012431","0,206237","s/op",1024,UTF-8,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"17,903108","0,098232","s/op",1024,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"0,129785","0,002784","s/op",1024,ISO-8859-1,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"1,238225","0,038795","s/op",1024,ISO-8859-1,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"5,832673","0,107173","s/op",1024,ISO-8859-1,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"11,758519","0,162074","s/op",1024,ISO-8859-1,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"0,220785","0,013741","s/op",1024,US-ASCII,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"2,060978","0,086055","s/op",1024,US-ASCII,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"10,191895","0,221500","s/op",1024,US-ASCII,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"20,272559","0,198717","s/op",1024,US-ASCII,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"0,255795","0,011932","s/op",2048,UTF-8,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"1,908476","0,100592","s/op",2048,UTF-8,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"8,919335","0,053286","s/op",2048,UTF-8,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"17,939008","0,099458","s/op",2048,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"0,131149","0,007020","s/op",2048,ISO-8859-1,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"1,235624","0,047052","s/op",2048,ISO-8859-1,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"5,876621","0,112811","s/op",2048,ISO-8859-1,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"11,649655","0,284977","s/op",2048,ISO-8859-1,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"0,223813","0,009105","s/op",2048,US-ASCII,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"2,029839","0,017396","s/op",2048,US-ASCII,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"10,209701","0,258297","s/op",2048,US-ASCII,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"14,188095","9,702426","s/op",2048,US-ASCII,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"0,261703","0,003846","s/op",4096,UTF-8,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"1,902196","0,073593","s/op",4096,UTF-8,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"8,939896","0,040777","s/op",4096,UTF-8,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"18,498063","0,950908","s/op",4096,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"0,132007","0,013554","s/op",4096,ISO-8859-1,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"1,226939","0,063986","s/op",4096,ISO-8859-1,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"5,816397","0,099564","s/op",4096,ISO-8859-1,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"11,247574","0,535560","s/op",4096,ISO-8859-1,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"0,227902","0,010334","s/op",4096,US-ASCII,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"2,080508","0,100049","s/op",4096,US-ASCII,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"10,121903","0,055242","s/op",4096,US-ASCII,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"20,254275","0,141927","s/op",4096,US-ASCII,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"0,253035","0,010058","s/op",8192,UTF-8,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"1,882460","0,100269","s/op",8192,UTF-8,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"8,931759","0,042652","s/op",8192,UTF-8,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"18,020820","0,368234","s/op",8192,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"0,133296","0,010320","s/op",8192,ISO-8859-1,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"1,239630","0,043578","s/op",8192,ISO-8859-1,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"5,981586","0,167034","s/op",8192,ISO-8859-1,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"11,713623","0,255487","s/op",8192,ISO-8859-1,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"0,221698","0,010953","s/op",8192,US-ASCII,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"2,141898","0,093797","s/op",8192,US-ASCII,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"10,124477","0,038372","s/op",8192,US-ASCII,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"20,259590","0,129786","s/op",8192,US-ASCII,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"0,264661","0,002283","s/op",16384,UTF-8,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"1,699375","0,201770","s/op",16384,UTF-8,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"8,995485","0,169538","s/op",16384,UTF-8,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"17,936421","0,287738","s/op",16384,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"0,130632","0,003359","s/op",16384,ISO-8859-1,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"1,244837","0,059008","s/op",16384,ISO-8859-1,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"5,762115","0,057588","s/op",16384,ISO-8859-1,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"11,772078","0,312380","s/op",16384,ISO-8859-1,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"0,222307","0,010141","s/op",16384,US-ASCII,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"2,036612","0,009901","s/op",16384,US-ASCII,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"10,118007","0,069243","s/op",16384,US-ASCII,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"20,264713","0,173498","s/op",16384,US-ASCII,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"0,270975","0,017285","s/op",32768,UTF-8,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"1,727018","0,244716","s/op",32768,UTF-8,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"8,950754","0,064973","s/op",32768,UTF-8,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"18,053992","0,326756","s/op",32768,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"0,136698","0,010869","s/op",32768,ISO-8859-1,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"1,279901","0,009141","s/op",32768,ISO-8859-1,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"5,923510","0,056427","s/op",32768,ISO-8859-1,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"11,877798","0,210284","s/op",32768,ISO-8859-1,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"0,218496","0,013796","s/op",32768,US-ASCII,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"2,123696","0,083373","s/op",32768,US-ASCII,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"10,113293","0,045085","s/op",32768,US-ASCII,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"20,366641","0,322770","s/op",32768,US-ASCII,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"0,261673","0,005284","s/op",65536,UTF-8,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"1,871701","0,079943","s/op",65536,UTF-8,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"9,001022","0,134946","s/op",65536,UTF-8,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"18,147535","0,399428","s/op",65536,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"0,130574","0,008313","s/op",65536,ISO-8859-1,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"1,279470","0,008479","s/op",65536,ISO-8859-1,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"5,915700","0,222026","s/op",65536,ISO-8859-1,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"11,820398","0,080150","s/op",65536,ISO-8859-1,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"0,217583","0,013405","s/op",65536,US-ASCII,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"2,071201","0,037245","s/op",65536,US-ASCII,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"10,151325","0,115487","s/op",65536,US-ASCII,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"20,328234","0,323743","s/op",65536,US-ASCII,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"0,255469","0,011884","s/op",131072,UTF-8,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"2,077412","0,396266","s/op",131072,UTF-8,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"11,303383","3,437379","s/op",131072,UTF-8,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"26,395666","1,326818","s/op",131072,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"0,203993","0,007210","s/op",131072,ISO-8859-1,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"2,002791","0,175772","s/op",131072,ISO-8859-1,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"10,043333","0,629029","s/op",131072,ISO-8859-1,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"19,886472","0,966459","s/op",131072,ISO-8859-1,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"0,273138","0,034504","s/op",131072,US-ASCII,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"2,603210","0,145393","s/op",131072,US-ASCII,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"12,650300","0,384605","s/op",131072,US-ASCII,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"24,794307","0,289495","s/op",131072,US-ASCII,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"0,363646","0,080797","s/op",1048576,UTF-8,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"2,877046","0,396888","s/op",1048576,UTF-8,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"12,052211","0,976330","s/op",1048576,UTF-8,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"24,682623","1,758821","s/op",1048576,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"0,217535","0,008641","s/op",1048576,ISO-8859-1,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"1,873633","0,042293","s/op",1048576,ISO-8859-1,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"9,709245","0,400937","s/op",1048576,ISO-8859-1,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"18,730410","0,745912","s/op",1048576,ISO-8859-1,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"0,297193","0,054367","s/op",1048576,US-ASCII,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"2,560616","0,073531","s/op",1048576,US-ASCII,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_BufferedReader_InputStreamReader_FileInputStream","ss",1,10,"12,725177","0,302179","s/op",1048576,US-ASCII,500
